23 2147483647 2147483647 500 2147483647 500 700 500 100 700 500 800 2147483647 700 500 100 800 500 700 300 700 500 800 100 0 500 600 800 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 800 700 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 0 0 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
24 2147483647 2147483647 800 2147483647 450 400 800 200 400 800 100 2147483647 400 800 200 100 800 400 500 400 800 100 200 100 0 200 100 800 800 200 100 800 550 400 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 0 0 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
25 2147483647 2147483647 2147483647 725 325 2147483647 425 250 525 425 725 375 525 2147483647 250 725 425 525 225 525 425 725 250 725 425 0 725 425 425 250 725 425 300 525 725 425 725 425 250 225 525 525 725 525 425 725 375 525 725 425 425 725 425 325 725 425 250 250 425 250 200 250 425 525 425 250 725 245 725 425 425 725 525 250 205 725 525 250 425 0 
26 2147483647 2147483647 2147483647 800 500 2147483647 500 100 700 500 800 600 700 2147483647 100 800 500 700 300 700 500 800 100 800 500 600 0 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 800 700 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
27 2147483647 2147483647 2147483647 100 450 2147483647 800 200 400 800 100 200 400 800 2147483647 100 800 400 500 400 800 100 200 100 800 200 100 0 800 200 100 800 550 400 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
28 2147483647 2147483647 2147483647 100 450 400 2147483647 200 400 800 100 200 400 800 200 2147483647 800 400 500 400 800 100 200 100 800 200 100 800 0 200 100 800 550 400 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
29 2147483647 2147483647 2147483647 800 200 100 200 2147483647 100 200 800 525 100 200 400 800 2147483647 100 300 100 200 800 400 800 200 525 800 200 200 0 800 200 225 100 800 200 800 200 400 450 100 100 800 100 200 800 525 100 800 200 200 800 200 220 800 200 400 400 200 400 350 400 200 100 200 400 800 250 800 200 200 800 100 400 270 800 100 400 200 0 
30 2147483647 2147483647 2147483647 800 500 700 500 2147483647 700 500 800 600 700 500 100 800 2147483647 700 300 700 500 800 100 800 500 600 800 500 500 100 0 500 450 700 800 500 800 500 100 375 700 700 800 700 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
31 2147483647 2147483647 2147483647 100 450 400 800 2147483647 400 800 100 200 400 800 200 100 800 2147483647 500 400 800 100 200 100 800 200 100 800 800 200 100 0 550 400 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
32 2147483647 2147483647 2147483647 375 300 375 575 300 2147483647 575 375 175 375 575 300 375 575 375 2147483647 375 575 375 300 375 575 175 375 575 575 300 375 575 0 375 375 575 375 575 300 225 375 375 375 375 575 375 175 375 375 575 575 375 575 375 375 575 300 300 575 300 250 300 575 375 575 300 375 275 375 575 575 375 375 300 255 375 375 300 575 0 
33 2147483647 2147483647 2147483647 500 525 600 500 400 600 2147483647 500 500 600 500 400 500 500 600 450 2147483647 500 500 400 500 500 500 500 500 500 400 500 500 500 0 500 500 500 500 400 450 600 600 500 600 500 500 500 600 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 600 500 400 500 490 500 500 500 500 600 400 480 500 600 400 500 0 
34 2147483647 2147483647 500 2147483647 500 700 500 100 700 500 2147483647 600 700 500 100 800 500 700 300 700 2147483647 800 100 800 500 600 800 500 500 100 800 500 450 700 0 500 800 500 100 375 700 700 800 700 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
35 2147483647 2147483647 800 2147483647 450 400 800 200 400 800 2147483647 200 400 800 200 100 800 400 500 400 800 2147483647 200 100 800 200 100 800 800 200 100 800 550 400 100 0 100 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
36 2147483647 2147483647 500 2147483647 500 700 500 100 700 500 2147483647 600 700 500 100 800 500 700 300 700 500 2147483647 100 800 500 600 800 500 500 100 800 500 450 700 800 500 0 500 100 375 700 700 800 700 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
37 2147483647 2147483647 800 2147483647 450 400 800 200 400 800 100 2147483647 400 800 200 100 800 400 500 400 800 100 2147483647 100 800 200 100 800 800 200 100 800 550 400 100 800 100 0 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
38 2147483647 2147483647 200 2147483647 200 100 200 400 100 200 800 2147483647 100 200 400 800 200 100 300 100 200 800 400 2147483647 200 525 800 200 200 400 800 200 225 100 800 200 800 200 0 450 100 100 800 100 200 800 525 100 800 200 200 800 200 220 800 200 400 400 200 400 350 400 200 100 200 400 800 250 800 200 200 800 100 400 270 800 100 400 200 0 
39 2147483647 2147483647 425 2147483647 200 325 425 275 325 425 625 2147483647 325 425 275 625 425 325 175 325 425 625 275 2147483647 425 275 625 425 425 275 625 425 225 325 625 425 625 425 275 0 325 325 625 325 425 625 275 325 625 425 425 625 425 255 625 425 275 275 425 275 225 275 425 325 425 275 625 175 625 425 425 625 325 275 145 625 325 275 425 0 
40 2147483647 2147483647 500 2147483647 525 600 500 400 600 500 500 2147483647 600 500 400 500 500 600 450 600 500 500 400 500 2147483647 500 500 500 500 400 500 500 500 600 500 500 500 500 400 450 0 600 500 600 500 500 500 600 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 600 500 400 500 490 500 500 500 500 600 400 480 500 600 400 500 0 
41 2147483647 2147483647 500 2147483647 525 600 500 400 600 500 500 2147483647 600 500 400 500 500 600 450 600 500 500 400 500 2147483647 500 500 500 500 400 500 500 500 600 500 500 500 500 400 450 600 0 500 600 500 500 500 600 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 600 500 400 500 490 500 500 500 500 600 400 480 500 600 400 500 0 
42 2147483647 2147483647 500 800 2147483647 700 500 100 700 500 800 600 2147483647 500 100 800 500 700 300 700 500 800 100 800 500 600 800 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 0 700 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
43 2147483647 2147483647 500 500 2147483647 600 500 400 600 500 500 500 2147483647 500 400 500 500 600 450 600 500 500 400 500 500 500 500 500 500 400 500 500 500 600 500 500 500 500 400 450 600 600 500 0 500 500 500 600 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 600 500 400 500 490 500 500 500 500 600 400 480 500 600 400 500 0 
44 2147483647 2147483647 800 100 2147483647 400 800 200 400 800 100 200 2147483647 800 200 100 800 400 500 400 800 100 200 100 800 200 100 800 800 200 100 800 550 400 100 800 100 800 200 325 400 400 100 400 0 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
45 2147483647 2147483647 500 800 2147483647 700 500 100 700 500 800 600 2147483647 500 100 800 500 700 300 700 500 800 100 800 500 600 800 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 800 700 500 0 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
46 2147483647 2147483647 425 725 2147483647 525 425 250 525 425 725 375 2147483647 425 250 725 425 525 225 525 425 725 250 725 425 375 725 425 425 250 725 425 300 525 725 425 725 425 250 225 525 525 725 525 425 725 0 525 725 425 425 725 425 325 725 425 250 250 425 250 200 250 425 525 425 250 725 245 725 425 425 725 525 250 205 725 525 250 425 0 
47 2147483647 2147483647 2147483647 500 525 2147483647 500 400 600 500 500 500 600 2147483647 400 500 500 600 450 600 500 500 400 500 500 2147483647 500 500 500 400 500 500 500 600 500 500 500 500 400 450 600 600 500 600 500 500 500 0 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 600 500 400 500 490 500 500 500 500 600 400 480 500 600 400 500 0 
48 2147483647 2147483647 2147483647 800 500 2147483647 500 100 700 500 800 600 700 2147483647 100 800 500 700 300 700 500 800 100 800 500 600 2147483647 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 800 700 500 800 600 700 0 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
49 2147483647 2147483647 2147483647 100 450 2147483647 800 200 400 800 100 200 400 800 2147483647 100 800 400 500 400 800 100 200 100 800 200 100 2147483647 800 200 100 800 550 400 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 0 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
50 2147483647 2147483647 2147483647 100 450 400 2147483647 200 400 800 100 200 400 800 200 2147483647 800 400 500 400 800 100 200 100 800 200 100 800 2147483647 200 100 800 550 400 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 800 0 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
51 2147483647 2147483647 2147483647 800 500 700 500 2147483647 700 500 800 600 700 500 100 800 2147483647 700 300 700 500 800 100 800 500 600 800 500 500 2147483647 800 500 450 700 800 500 800 500 100 375 700 700 800 700 500 800 600 700 800 500 500 0 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
52 2147483647 2147483647 2147483647 100 450 400 800 2147483647 400 800 100 200 400 800 200 100 2147483647 400 500 400 800 100 200 100 800 200 100 800 800 200 2147483647 800 550 400 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 0 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
53 2147483647 2147483647 2147483647 320 315 380 620 2147483647 380 620 320 180 380 620 280 320 620 2147483647 320 380 620 320 280 320 620 180 320 620 620 280 320 2147483647 370 380 320 620 320 620 280 220 380 380 320 380 620 320 180 380 320 620 620 320 620 0 320 620 280 280 620 280 230 280 620 380 620 280 320 290 320 620 620 320 380 280 260 320 380 280 620 0 
54 2147483647 2147483647 2147483647 800 500 700 500 100 2147483647 500 800 600 700 500 100 800 500 700 2147483647 700 500 800 100 800 500 600 800 500 500 100 800 500 2147483647 700 800 500 800 500 100 375 700 700 800 700 500 800 600 700 800 500 500 800 500 460 0 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 800 700 100 500 0 
55 2147483647 2147483647 2147483647 100 450 400 800 200 400 2147483647 100 200 400 800 200 100 800 400 500 2147483647 800 100 200 100 800 200 100 800 800 200 100 800 550 2147483647 100 800 100 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 0 200 200 800 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
56 2147483647 2147483647 200 2147483647 200 100 200 400 100 200 2147483647 525 100 200 400 800 200 100 300 100 2147483647 800 400 800 200 525 800 200 200 400 800 200 225 100 2147483647 200 800 200 400 450 100 100 800 100 200 800 525 100 800 200 200 800 200 220 800 200 0 400 200 400 350 400 200 100 200 400 800 250 800 200 200 800 100 400 270 800 100 400 200 0 
57 2147483647 2147483647 200 2147483647 200 100 200 400 100 200 2147483647 525 100 200 400 800 200 100 300 100 200 2147483647 400 800 200 525 800 200 200 400 800 200 225 100 800 2147483647 800 200 400 450 100 100 800 100 200 800 525 100 800 200 200 800 200 220 800 200 400 0 200 400 350 400 200 100 200 400 800 250 800 200 200 800 100 400 270 800 100 400 200 0 
58 2147483647 2147483647 800 2147483647 450 400 800 200 400 800 2147483647 200 400 800 200 100 800 400 500 400 800 2147483647 200 100 800 200 100 800 800 200 100 800 550 400 100 800 2147483647 800 200 325 400 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 0 200 280 200 800 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
59 2147483647 2147483647 200 2147483647 200 100 200 400 100 200 800 2147483647 100 200 400 800 200 100 300 100 200 800 2147483647 800 200 525 800 200 200 400 800 200 225 100 800 200 800 2147483647 400 450 100 100 800 100 200 800 525 100 800 200 200 800 200 220 800 200 400 400 200 0 350 400 200 100 200 400 800 250 800 200 200 800 100 400 270 800 100 400 200 0 
60 2147483647 2147483647 290 2147483647 180 180 290 380 180 290 700 2147483647 180 290 380 700 290 180 280 180 290 700 380 2147483647 290 425 700 290 290 380 700 290 205 180 700 290 700 290 2147483647 350 180 180 700 180 290 700 425 180 700 290 290 700 290 200 700 290 380 380 290 380 0 380 290 180 290 380 700 230 700 290 290 700 180 380 250 700 180 380 290 0 
61 2147483647 2147483647 200 2147483647 200 100 200 400 100 200 800 2147483647 100 200 400 800 200 100 300 100 200 800 400 2147483647 200 525 800 200 200 400 800 200 225 100 800 200 800 200 400 2147483647 100 100 800 100 200 800 525 100 800 200 200 800 200 220 800 200 400 400 200 400 350 0 200 100 200 400 800 250 800 200 200 800 100 400 270 800 100 400 200 0 
62 2147483647 2147483647 800 2147483647 450 400 800 200 400 800 100 2147483647 400 800 200 100 800 400 500 400 800 100 200 100 2147483647 200 100 800 800 200 100 800 550 400 100 800 100 800 200 325 2147483647 400 100 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 0 400 800 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
63 2147483647 2147483647 500 2147483647 525 600 500 400 600 500 500 2147483647 600 500 400 500 500 600 450 600 500 500 400 500 2147483647 500 500 500 500 400 500 500 500 600 500 500 500 500 400 450 600 2147483647 500 600 500 500 500 600 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 0 500 400 500 490 500 500 500 500 600 400 480 500 600 400 500 0 
64 2147483647 2147483647 800 100 2147483647 400 800 200 400 800 100 200 2147483647 800 200 100 800 400 500 400 800 100 200 100 800 200 100 800 800 200 100 800 550 400 100 800 100 800 200 325 400 400 2147483647 400 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 0 200 100 440 100 800 800 100 400 200 380 100 400 200 800 0 
65 2147483647 2147483647 200 800 2147483647 100 200 400 100 200 800 525 2147483647 200 400 800 200 100 300 100 200 800 400 800 200 525 800 200 200 400 800 200 225 100 800 200 800 200 400 450 100 100 2147483647 100 200 800 525 100 800 200 200 800 200 220 800 200 400 400 200 400 350 400 200 100 200 0 800 250 800 200 200 800 100 400 270 800 100 400 200 0 
66 2147483647 2147483647 500 800 2147483647 700 500 100 700 500 800 600 2147483647 500 100 800 500 700 300 700 500 800 100 800 500 600 800 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 2147483647 700 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 0 400 800 500 500 800 700 100 360 800 700 100 500 0 
67 2147483647 2147483647 470 500 2147483647 340 470 340 340 470 500 255 2147483647 470 340 500 470 340 270 340 470 500 340 500 470 255 500 470 470 340 500 470 280 340 500 470 500 470 340 265 340 340 500 2147483647 470 500 255 340 500 470 470 500 470 300 500 470 340 340 470 340 290 340 470 340 470 340 500 0 500 470 470 500 340 340 240 500 340 340 470 0 
68 2147483647 2147483647 500 800 2147483647 700 500 100 700 500 800 600 2147483647 500 100 800 500 700 300 700 500 800 100 800 500 600 800 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 800 2147483647 500 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 0 500 500 800 700 100 360 800 700 100 500 0 
69 2147483647 2147483647 800 100 2147483647 400 800 200 400 800 100 200 2147483647 800 200 100 800 400 500 400 800 100 200 100 800 200 100 800 800 200 100 800 550 400 100 800 100 800 200 325 400 400 100 2147483647 800 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 0 800 100 400 200 380 100 400 200 800 0 
70 2147483647 2147483647 800 100 2147483647 400 800 200 400 800 100 200 2147483647 800 200 100 800 400 500 400 800 100 200 100 800 200 100 800 800 200 100 800 550 400 100 800 100 800 200 325 400 400 100 400 2147483647 100 200 400 100 800 800 100 800 600 100 800 200 200 800 200 280 200 800 400 800 200 100 440 100 800 0 100 400 200 380 100 400 200 800 0 
71 2147483647 2147483647 500 800 2147483647 700 500 100 700 500 800 600 2147483647 500 100 800 500 700 300 700 500 800 100 800 500 600 800 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 800 700 2147483647 800 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 0 700 100 360 800 700 100 500 0 
72 2147483647 2147483647 500 500 2147483647 600 500 400 600 500 500 500 2147483647 500 400 500 500 600 450 600 500 500 400 500 500 500 500 500 500 400 500 500 500 600 500 500 500 500 400 450 600 600 500 600 2147483647 500 500 600 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 600 500 400 500 490 500 500 500 500 0 400 480 500 600 400 500 0 
73 2147483647 2147483647 200 800 2147483647 100 200 400 100 200 800 525 2147483647 200 400 800 200 100 300 100 200 800 400 800 200 525 800 200 200 400 800 200 225 100 800 200 800 200 400 450 100 100 800 100 200 2147483647 525 100 800 200 200 800 200 220 800 200 400 400 200 400 350 400 200 100 200 400 800 250 800 200 200 800 100 0 270 800 100 400 200 0 
74 2147483647 2147483647 410 570 2147483647 310 410 360 310 410 570 295 2147483647 410 360 570 410 310 260 310 410 570 360 570 410 295 570 410 410 360 570 410 260 310 570 410 570 410 360 295 310 310 570 310 410 2147483647 295 310 570 410 410 570 410 270 570 410 360 360 410 360 310 360 410 310 410 360 570 240 570 410 410 570 310 360 0 570 310 360 410 0 
75 2147483647 2147483647 500 800 2147483647 700 500 100 700 500 800 600 2147483647 500 100 800 500 700 300 700 500 800 100 800 500 600 800 500 500 100 800 500 450 700 800 500 800 500 100 375 700 700 800 700 500 2147483647 600 700 800 500 500 800 500 460 800 500 100 100 500 100 200 100 500 700 500 100 800 400 800 500 500 800 700 100 360 0 700 100 500 0 
76 2147483647 2147483647 500 500 2147483647 600 500 400 600 500 500 500 2147483647 500 400 500 500 600 450 600 500 500 400 500 500 500 500 500 500 400 500 500 500 600 500 500 500 500 400 450 600 600 500 600 500 500 2147483647 600 500 500 500 500 500 500 500 500 400 400 500 400 430 400 500 600 500 400 500 490 500 500 500 500 600 400 480 500 0 400 500 0 
77 2147483647 2147483647 200 800 2147483647 100 200 400 100 200 800 525 2147483647 200 400 800 200 100 300 100 200 800 400 800 200 525 800 200 200 400 800 200 225 100 800 200 800 200 400 450 100 100 800 100 200 800 2147483647 100 800 200 200 800 200 220 800 200 400 400 200 400 350 400 200 100 200 400 800 250 800 200 200 800 100 400 270 800 100 0 200 0 
